employee_id,department,team,job_role,hire_date,exit_date,attrition_flag,performance_rating,last_promotion_date,compensation,engagement_score,overtime_hours_per_month,manager_id,is_top_performer,tenure_years,high_overtime
10561,Support,Tier 2,Senior Support Specialist,2022-01-26,2026-02-19,True,4.4,Unknown,57717.0,1.4,0.4,9038,True,4.07,False
10776,Finance,FP&A,Finance Associate,10/07/2018,,False,3.3,2024-12-14,86509.0,4.7,3.1,9014,False,,False
10657,Support,Tier 2,Support Associate,25-10-2022,,False,2.5,2023-05-17,49700.0,Unknown,0.5,9038,False,,False
10108,Sales,SMB,Sales Associate,22-03-2024,,False,2.8,Unknown,65333.0,2.9,4.8,9037,False,,False
10836,Finance,FP&A,Finance Associate,10/23/2022,,False,3.5,Unknown,87054.0,3.5,8.5,9014,False,,False
10649,Support,Tier 2,Senior Support Specialist,2018-03-15,,False,4.2,06/01/2025,60317.0,2.7,0.1,9038,True,8.29,False
10841,Finance,FP&A,Finance Associate,2021-05-04,,False,1.7,02-01-2023,65256.0,3.8,0.1,9014,False,5.16,False
10921,Finance,FP&A,Finance Associate,02-09-2018,,False,2.7,2023-01-24,79471.0,1.8,1.7,9014,False,,False
10519,Support,Tier 2,Senior Support Specialist,19-05-2018,,False,4.4,Unknown,57088.0,5.0,16.0,9038,True,,True
10632,Support,Tier 2,Support Associate,06-11-2023,,False,1.6,10-06-2025,47590.0,3.0,1.1,9038,False,,False
10003,Sales,SMB,Sales Associate,2020-05-20,,False,3.1,Unknown,45419.0,Unknown,6.6,9037,False,6.11,False
10373,Engineering,Data Eng,Senior Engineering Specialist,04/30/2021,,False,4.3,Unknown,101905.0,4.3,2.3,9008,True,,False
10043,Sales,SMB,Sales Associate,2021-07-07,,False,3.1,11/24/2022,58675.0,4.3,1.3,9037,False,4.98,False
11024,Marketing,Growth,Marketing Associate,2018-06-24,,False,2.8,2025-08-05,64848.0,4.3,3.4,9021,False,8.02,False
10087,Sales,Enterprise,Senior Sales Specialist,16-02-2025,,False,4.0,03-03-2026,59549.0,3.3,0.3,9018,True,,False
10647,Support,Tier 2,Support Associate,29-05-2025,,False,3.0,2026-06-10,47593.0,3.0,3.3,9038,False,,False
10854,Finance,Accounting,Senior Finance Specialist,01/31/2024,2026-11-05,True,4.8,02/08/2026,85006.0,3.4,1.3,9003,True,,False
10214,Sales,Enterprise,Sales Associate,08/20/2021,,False,3.6,Unknown,55640.0,3.2,3.7,9018,False,,False
11094,Marketing,Growth,Marketing Associate,02/12/2019,,False,3.3,05/18/2025,75950.0,2.7,0.0,9021,False,,False
10429,Engineering,Product Eng,Engineering Associate,2020-01-01,,False,3.5,Unknown,114208.0,4.7,3.3,9019,False,6.49,False
10798,Finance,FP&A,Finance Associate,04/18/2019,,False,3.6,2024-08-21,84793.0,2.4,2.7,9014,False,,False
10880,Finance,Accounting,Finance Associate,2018-06-08,,False,2.9,Unknown,76875.0,2.5,0.7,9003,False,8.06,False
10066,Sales,SMB,Sales Associate,07/18/2023,,False,1.7,Unknown,50081.0,4.6,7.7,9037,False,,False
10777,Finance,FP&A,Finance Associate,2019-08-07,,False,2.0,Unknown,79038.0,3.9,7.7,9014,False,6.9,False
10267,Engineering,Product Eng,Engineering Associate,09/05/2023,2026-02-15,True,3.3,Unknown,116248.0,2.9,0.4,9019,False,,False
10698,Support,Tier 1,Senior Support Specialist,07-01-2019,,False,4.5,Unknown,54270.0,4.5,1.3,9000,True,,False
10654,Support,Tier 1,Support Associate,2024-10-27,,False,1.9,10/18/2025,48742.0,1.5,0.0,9000,False,1.67,False
10703,Support,Tier 2,Senior Support Specialist,04-06-2025,,False,4.4,2026-03-03,51112.0,4.9,0.6,9038,True,,False
10437,Engineering,Data Eng,Engineering Associate,2023-03-24,,False,3.0,21-05-2025,96643.0,3.6,36.2,9008,False,3.27,True
10713,Support,Tier 2,Senior Support Specialist,08/22/2021,,False,4.2,2023-03-11,58943.0,4.3,1.2,9038,True,,False
10982,Marketing,Growth,Marketing Associate,28-02-2020,2024-01-31,True,3.6,31-01-2022,65896.0,3.3,1.6,9021,False,,False
10759,Finance,FP&A,Finance Associate,2018-11-16,,False,2.6,Unknown,80153.0,4.4,3.2,9014,False,7.62,False
10981,Marketing,Brand,Marketing Associate,17-12-2020,,False,3.4,2023-07-29,72776.0,3.6,1.3,9026,False,,False
10639,Support,Tier 2,Support Associate,05/03/2020,,False,3.3,Unknown,48410.0,1.8,5.6,9038,False,,False
10254,Engineering,Product Eng,Engineering Associate,2025-02-02,,False,1.6,Unknown,101867.0,2.7,6.9,9019,False,1.4,False
10130,Sales,SMB,Sales Associate,08/07/2021,,False,3.3,01-11-2022,55278.0,4.4,0.3,9037,False,,False
10779,Finance,FP&A,Finance Associate,05/19/2020,,False,2.4,Unknown,89415.0,1.9,0.7,9014,False,,False
10588,Support,Tier 2,Senior Support Specialist,15-06-2019,,False,4.5,Unknown,47801.0,3.9,0.8,9038,True,,False
11015,Marketing,Growth,Marketing Associate,2019-09-18,2023-05-10,True,2.9,11-01-2023,75685.0,3.6,0.6,9021,False,3.64,False
10125,Sales,SMB,Senior Sales Specialist,01/05/2024,,False,4.0,Unknown,59638.0,4.2,0.1,9037,True,,False
10308,Engineering,Product Eng,Engineering Associate,04-11-2018,,False,3.6,Unknown,104037.0,4.8,1.8,9019,False,,False
10208,Sales,Enterprise,Sales Associate,2024-04-21,,False,2.1,Unknown,56340.0,Unknown,4.1,9018,False,2.19,False
10358,Engineering,Data Eng,Engineering Associate,2024-09-20,,False,2.7,Unknown,102535.0,3.6,24.7,9008,False,1.77,True
10822,Finance,Accounting,Finance Associate,03-10-2020,2026-01-24,True,2.8,Unknown,70919.0,2.1,2.7,9003,False,,False
10620,Support,Tier 1,Support Associate,05/11/2018,2024-06-23,True,2.6,Unknown,45369.0,3.5,2.7,9000,False,,False
10987,Marketing,Brand,Marketing Associate,06/09/2023,,False,2.3,Unknown,60562.0,Unknown,13.3,9026,False,,False
10702,Support,Tier 1,Support Associate,06/04/2023,,False,3.4,14-11-2025,52870.0,4.0,0.5,9000,False,,False
10978,Marketing,Brand,Marketing Associate,16-05-2025,,False,3.3,2025-11-15,76478.0,3.0,1.9,9026,False,,False
10235,Sales,SMB,Sales Associate,2024-10-13,,False,3.0,Unknown,39214.0,4.6,8.3,9037,False,1.71,False
10533,Support,Tier 1,Senior Support Specialist,29-10-2020,,False,4.3,Unknown,55066.0,3.6,0.7,9000,True,,False
10734,Finance,FP&A,Finance Associate,12-11-2022,,False,3.4,04-01-2026,82104.0,1.7,1.0,9014,False,,False
10258,Engineering,Product Eng,Engineering Associate,2024-02-01,,False,3.5,Unknown,115221.0,2.3,8.7,9019,False,2.41,False
10147,Sales,SMB,Sales Associate,27-10-2024,,False,2.8,Unknown,58788.0,2.6,8.7,9037,False,,False
10655,Support,Tier 1,Senior Support Specialist,2019-09-18,,False,3.2,Unknown,48532.0,Unknown,0.9,9000,False,6.78,False
10390,Engineering,Product Eng,Engineering Associate,05/04/2018,2019-11-14,True,2.5,12-05-2021,87456.0,1.4,3.3,9019,False,,False
10145,Sales,Enterprise,Sales Associate,2019-12-03,,False,1.0,Unknown,50200.0,1.8,6.3,9018,False,6.57,False
10496,Support,Tier 1,Senior Support Specialist,09-01-2021,2022-10-09,True,4.0,22-04-2024,58070.0,4.0,1.5,9000,True,,False
10026,Sales,Mid-Market,Senior Sales Specialist,2024-12-13,,False,5.0,Unknown,62782.0,4.9,3.7,9009,True,1.54,False
10154,Sales,SMB,Senior Sales Specialist,12-02-2021,,False,3.2,17-02-2026,53979.0,Unknown,2.1,9037,False,,False
10523,Support,Tier 1,Support Associate,19-04-2020,,False,3.2,Unknown,51991.0,3.4,0.6,9000,False,,False
10431,Engineering,Product Eng,Engineering Associate,12/29/2020,,False,3.2,Unknown,Unknown,Unknown,1.8,9019,False,,False
10580,Support,Tier 2,Support Associate,02/16/2024,,False,2.7,Unknown,50678.0,3.4,2.4,9038,False,,False
10707,Support,Tier 2,Support Associate,2018-07-22,,False,2.6,Unknown,45943.0,3.5,0.1,9038,False,7.94,False
10616,Support,Tier 2,Senior Support Specialist,12/13/2021,,False,4.5,2022-07-30,56143.0,4.9,0.3,9038,True,,False
10977,Marketing,Growth,Marketing Associate,12/25/2022,2026-02-24,True,3.4,Unknown,72528.0,2.7,0.2,9021,False,,False
10334,Engineering,Data Eng,Engineering Associate,2020-02-29,,False,3.1,Unknown,111584.0,3.2,7.5,9008,False,6.33,False
10992,Marketing,Growth,Senior Marketing Specialist,19-12-2022,,False,4.3,11/08/2023,67523.0,4.2,7.2,9021,True,,False
10993,Marketing,Growth,Marketing Associate,2024-05-27,2026-05-04,True,3.7,Unknown,63845.0,4.0,1.3,9021,False,1.94,False
10288,Engineering,Product Eng,Senior Engineering Specialist,10/22/2023,,False,4.1,Unknown,96062.0,3.4,2.9,9019,True,,False
10589,Support,Tier 1,Senior Support Specialist,10/26/2018,,False,3.9,06/27/2025,46902.0,4.4,5.7,9000,False,,False
11111,Marketing,Brand,Marketing Associate,07/01/2018,,False,1.4,Unknown,60367.0,3.2,26.3,9026,False,,True
10949,Finance,Accounting,Finance Associate,13-04-2019,,False,3.3,Unknown,69180.0,3.1,4.1,9003,False,,False
10726,Finance,FP&A,Finance Associate,05-06-2022,,False,3.4,Unknown,76335.0,3.9,4.5,9014,False,,False
10102,Sales,Enterprise,Senior Sales Specialist,09/30/2023,,False,3.7,24-05-2025,56282.0,3.9,2.7,9018,False,,False
10479,Engineering,Product Eng,Engineering Associate,01/21/2025,,False,1.6,Unknown,90686.0,1.4,1.9,9019,False,,False
10681,Support,Tier 2,Support Associate,2022-03-11,2026-02-19,True,2.8,Unknown,51619.0,2.2,0.1,9038,False,3.95,False
10611,Support,Tier 1,Senior Support Specialist,09/05/2024,,False,4.7,Unknown,50414.0,2.6,8.2,9000,True,,False
10581,Support,Tier 2,Support Associate,17-11-2023,,False,2.7,Unknown,44377.0,2.6,1.6,9038,False,,False
10924,Finance,FP&A,Senior Finance Specialist,2024-03-14,,False,3.2,Unknown,98382.0,Unknown,2.9,9014,False,2.29,False
10516,Support,Tier 1,Senior Support Specialist,2023-01-21,,False,4.3,05/18/2025,56867.0,2.6,9.0,9000,True,3.44,False
11160,Marketing,Brand,Marketing Associate,09/27/2022,,False,3.5,Unknown,73355.0,3.4,2.7,9026,False,,False
11194,Marketing,Brand,Senior Marketing Specialist,21-03-2020,,False,4.4,Unknown,67195.0,3.6,0.2,9026,True,,False
10273,Engineering,Product Eng,Engineering Associate,26-11-2020,,False,2.1,2026-03-03,109109.0,2.0,8.7,9019,False,,False
10897,Finance,Accounting,Finance Associate,10/29/2018,,False,1.0,04/25/2024,60392.0,4.1,1.6,9003,False,,False
11008,Marketing,Growth,Marketing Associate,06/17/2019,,False,3.6,08/23/2023,78755.0,3.4,5.6,9021,False,,False
10686,Support,Tier 1,Support Associate,17-05-2020,,False,3.0,2025-06-02,56738.0,4.2,1.5,9000,False,,False
10778,Finance,FP&A,Senior Finance Specialist,2024-04-29,,False,3.9,2025-02-16,75486.0,3.3,9.5,9014,False,2.17,False
10049,Sales,Enterprise,Sales Associate,2020-01-07,2023-01-13,True,2.4,2025-05-03,46305.0,4.8,11.4,9018,False,3.02,False
10194,Sales,SMB,Sales Associate,2024-10-10,,False,3.5,Unknown,55376.0,4.4,0.5,9037,False,1.72,False
10475,Engineering,Platform,Senior Engineering Specialist,09/03/2022,,False,4.1,Unknown,117042.0,1.9,9.6,9032,True,,False
10945,Finance,Accounting,Finance Associate,10/13/2020,,False,3.5,Unknown,80492.0,2.8,3.5,9003,False,,False
10477,Engineering,Platform,Engineering Associate,2023-09-28,,False,2.0,Unknown,98154.0,3.5,5.3,9032,False,2.75,False
11162,Marketing,Growth,Senior Marketing Specialist,09-09-2023,,False,3.9,Unknown,75701.0,4.0,2.2,9021,False,,False
11109,Marketing,Growth,Marketing Associate,2020-07-09,,False,2.2,11-05-2022,64818.0,4.7,2.7,9021,False,5.97,False
10530,Support,Tier 2,Senior Support Specialist,22-10-2024,,False,3.8,11/27/2025,45293.0,4.3,5.4,9038,False,,False
10626,Support,Tier 2,Support Associate,14-08-2020,,False,3.6,Unknown,50417.0,3.7,0.2,9038,False,,False
11075,Marketing,Brand,Marketing Associate,16-02-2018,,False,3.6,17-03-2024,70786.0,3.5,0.8,9026,False,,False
10398,Engineering,Data Eng,Senior Engineering Specialist,22-03-2020,2025-09-22,True,4.4,Unknown,128569.0,2.2,85.5,9008,True,,True
10467,Engineering,Platform,Engineering Associate,08/17/2018,,False,3.0,Unknown,96100.0,Unknown,17.4,9032,False,,True
10031,Sales,Mid-Market,Sales Associate,17-04-2022,,False,3.1,Unknown,58978.0,4.3,1.0,9009,False,,False
10004,Sales,Mid-Market,Sales Associate,06-12-2023,2024-12-23,True,3.1,Unknown,57345.0,2.0,1.9,9009,False,,False
10178,Sales,Enterprise,Senior Sales Specialist,25-03-2021,,False,5.0,06/27/2025,49793.0,3.8,1.1,9018,True,,False
10803,Finance,FP&A,Finance Associate,2018-09-03,,False,3.3,Unknown,78681.0,3.7,1.1,9014,False,7.82,False
10137,Sales,Enterprise,Sales Associate,2023-01-03,,False,2.6,09/16/2023,56665.0,3.6,5.1,9018,False,3.49,False
11174,Marketing,Brand,Marketing Associate,01/25/2024,,False,3.1,2026-06-14,67741.0,2.8,1.3,9026,False,,False
10730,Finance,FP&A,Senior Finance Specialist,09-06-2021,,False,4.3,Unknown,82968.0,3.2,0.9,9014,True,,False
11079,Marketing,Brand,Marketing Associate,2021-09-04,,False,3.7,05/05/2022,79909.0,3.9,5.9,9026,False,4.82,False
11132,Marketing,Growth,Senior Marketing Specialist,19-03-2024,,False,3.8,Unknown,73870.0,4.9,2.3,9021,False,,False
10489,Support,Tier 1,Support Associate,2018-01-24,,False,3.2,Unknown,48360.0,5.0,2.7,9000,False,8.43,False
10078,Sales,Enterprise,Senior Sales Specialist,2022-10-10,2024-01-12,True,5.0,Unknown,64829.0,4.1,0.5,9018,True,1.26,False
10023,Sales,Enterprise,Sales Associate,31-07-2022,,False,1.0,2023-09-14,46162.0,3.6,1.0,9018,False,,False
10566,Support,Tier 2,Senior Support Specialist,2023-11-04,,False,4.0,Unknown,51281.0,5.0,0.4,9038,True,2.65,False
10850,Finance,FP&A,Finance Associate,03-04-2018,,False,2.6,07-02-2023,78372.0,2.5,0.3,9014,False,,False
10687,Support,Tier 1,Support Associate,28-06-2020,,False,3.5,Unknown,53814.0,2.7,2.0,9000,False,,False
11030,Marketing,Growth,Marketing Associate,14-02-2019,,False,3.1,2019-12-01,68292.0,1.5,11.0,9021,False,,False
10468,Engineering,Platform,Engineering Associate,11/11/2019,,False,3.0,2021-12-05,106532.0,2.8,3.2,9032,False,,False
10601,Support,Tier 2,Support Associate,01/10/2022,,False,2.9,Unknown,39009.0,4.8,7.8,9038,False,,False
10871,Finance,Accounting,Senior Finance Specialist,2021-08-17,,False,4.1,Unknown,88557.0,3.8,2.2,9003,True,4.87,False
10255,Engineering,Data Eng,Engineering Associate,24-11-2021,,False,3.2,30-07-2022,113138.0,3.9,9.0,9008,False,,False
11145,Marketing,Brand,Senior Marketing Specialist,10/18/2024,,False,3.8,Unknown,70729.0,4.1,0.8,9026,False,,False
10397,Engineering,Platform,Engineering Associate,04/19/2019,,False,3.1,Unknown,115039.0,2.8,4.0,9032,False,,False
11031,Marketing,Growth,Senior Marketing Specialist,19-04-2024,,False,3.8,Unknown,67405.0,2.7,0.6,9021,False,,False
10571,Support,Tier 1,Support Associate,05-02-2021,2024-08-10,True,3.4,18-10-2024,49708.0,1.8,2.3,9000,False,,False
10141,Sales,SMB,Senior Sales Specialist,08/06/2021,,False,4.5,Unknown,58202.0,2.7,0.2,9037,True,,False
10848,Finance,FP&A,Finance Associate,2022-06-10,,False,3.1,Unknown,84170.0,5.0,8.9,9014,False,4.05,False
10567,Support,Tier 1,Support Associate,02/24/2019,,False,2.9,Unknown,54378.0,Unknown,1.5,9000,False,,False
10234,Sales,SMB,Sales Associate,24-01-2018,,False,3.1,Unknown,60486.0,3.5,3.7,9037,False,,False
10343,Engineering,Platform,Senior Engineering Specialist,08-05-2023,,False,4.7,Unknown,127235.0,3.3,1.3,9032,True,,False
10492,Support,Tier 1,Senior Support Specialist,2020-02-23,,False,3.8,02/28/2021,53475.0,4.4,0.6,9000,False,6.35,False
10881,Finance,Accounting,Finance Associate,14-10-2020,,False,2.2,Unknown,76204.0,4.6,4.9,9003,False,,False
10354,Engineering,Product Eng,Engineering Associate,2021-02-14,,False,2.3,Unknown,101121.0,2.7,1.7,9019,False,5.37,False
10387,Engineering,Product Eng,Engineering Associate,04/11/2023,,False,1.9,Unknown,93626.0,5.0,2.1,9019,False,,False
10224,Sales,Mid-Market,Sales Associate,12-11-2020,2026-06-18,True,3.2,Unknown,53072.0,Unknown,3.1,9009,False,,False
11021,Marketing,Brand,Marketing Associate,2020-09-27,,False,1.7,Unknown,68455.0,3.4,2.5,9026,False,5.75,False
11042,Marketing,Growth,Senior Marketing Specialist,23-02-2022,,False,4.1,10/02/2024,77426.0,3.2,3.5,9021,True,,False
11022,Marketing,Brand,Senior Marketing Specialist,2024-07-04,,False,4.5,2026-05-10,74477.0,4.1,1.5,9026,True,1.99,False
10019,Sales,SMB,Sales Associate,2022-11-01,,False,2.9,Unknown,52824.0,3.7,0.4,9037,False,3.66,False
10451,Engineering,Platform,Engineering Associate,29-08-2018,2023-07-20,True,3.1,Unknown,108027.0,4.5,31.4,9032,False,,True
10656,Support,Tier 1,Support Associate,2022-08-31,,False,2.8,Unknown,47331.0,3.5,3.4,9000,False,3.83,False
11012,Marketing,Growth,Marketing Associate,04/24/2018,,False,3.3,Unknown,64993.0,4.4,0.7,9021,False,,False
10501,Support,Tier 2,Support Associate,09-08-2022,2024-04-27,True,3.2,22-03-2025,47735.0,4.1,6.8,9038,False,,False
10526,Support,Tier 2,Support Associate,2024-02-09,,False,1.8,Unknown,48500.0,3.2,7.0,9038,False,2.39,False
10270,Engineering,Data Eng,Engineering Associate,2024-01-09,,False,3.6,Unknown,110585.0,2.9,34.3,9008,False,2.47,True
10768,Finance,Accounting,Senior Finance Specialist,21-11-2020,,False,3.8,Unknown,75732.0,Unknown,5.1,9003,False,,False
11083,Marketing,Growth,Marketing Associate,2021-06-03,,False,2.3,Unknown,79897.0,3.7,0.4,9021,False,5.07,False
10531,Support,Tier 2,Support Associate,2023-12-11,,False,3.4,Unknown,46819.0,2.9,7.5,9038,False,2.55,False
10572,Support,Tier 1,Support Associate,19-07-2024,,False,3.4,Unknown,46379.0,4.6,1.7,9000,False,,False
10690,Support,Tier 2,Support Associate,01/16/2023,,False,3.3,30-06-2025,55561.0,4.7,7.7,9038,False,,False
10263,Engineering,Platform,Engineering Associate,01/16/2019,,False,2.2,2023-11-17,99060.0,2.6,10.3,9032,False,,False
10820,Finance,FP&A,Finance Associate,11/24/2019,,False,2.4,Unknown,79704.0,3.4,2.5,9014,False,,False
10629,Support,Tier 1,Support Associate,06/17/2023,,False,2.2,Unknown,46263.0,4.5,0.2,9000,False,,False
10100,Sales,SMB,Sales Associate,06/08/2024,,False,2.9,Unknown,56670.0,3.1,1.2,9037,False,,False
10225,Sales,Mid-Market,Senior Sales Specialist,2018-01-30,,False,3.8,Unknown,58638.0,2.7,1.3,9009,False,8.41,False
10806,Finance,FP&A,Finance Associate,2020-05-03,,False,3.1,Unknown,78416.0,3.6,7.9,9014,False,6.16,False
10958,Finance,FP&A,Finance Associate,27-10-2024,,False,3.2,Unknown,82332.0,4.1,0.0,9014,False,,False
