employee_id,department,team,job_role,hire_date,exit_date,attrition_flag,performance_rating,last_promotion_date,compensation,engagement_score,overtime_hours_per_month,manager_id,is_top_performer,tenure_years,high_overtime
10801,Finance,Accounting,Finance Associate,2020-02-22,,False,3.5,,91075.0,3.5,2.0,9003,False,6.35,False
10625,Support,Tier 2,Support Associate,2021-03-05,,False,3.4,,51671.0,2.6,6.0,9038,False,5.32,False
10740,Finance,FP&A,Senior Finance Specialist,2023-01-09,,False,4.4,2025-01-15,77831.0,2.3,0.7,9014,True,3.47,False
10068,Sales,SMB,Sales Associate,2018-01-02,,False,1.9,2023-03-05,49790.0,1.7,2.7,9037,False,8.49,False
10754,Finance,Accounting,Senior Finance Specialist,2021-09-01,,False,3.9,2026-06-19,96947.0,3.5,0.2,9003,False,4.83,False
11068,Marketing,Brand,Marketing Associate,2021-10-31,,False,2.8,2023-10-12,69510.0,4.3,2.7,9026,False,4.66,False
10503,Support,Tier 1,Senior Support Specialist,2020-07-22,,False,4.0,,55948.0,5.0,2.2,9000,True,5.94,False
10070,Sales,Mid-Market,Senior Sales Specialist,2022-06-01,2026-05-12,True,3.8,,57875.0,3.2,1.7,9009,False,3.95,False
10251,Engineering,Platform,Engineering Associate,2022-06-02,,False,2.9,2023-12-13,102454.0,4.0,4.6,9032,False,4.08,False
10572,Support,Tier 2,Support Associate,2023-09-25,,False,3.2,2025-02-11,53698.0,Unknown,2.7,9038,False,2.76,False
10548,Support,Tier 2,Support Associate,2019-01-05,,False,3.3,,50764.0,3.2,5.0,9038,False,7.48,False
10229,Sales,SMB,Sales Associate,2021-07-12,,False,1.6,2024-05-29,52628.0,1.7,0.5,9037,False,4.97,False
10660,Support,Tier 1,Senior Support Specialist,2019-08-15,,False,4.3,2023-02-03,52400.0,3.0,0.2,9000,True,6.87,False
10991,Marketing,Growth,Marketing Associate,2018-04-07,2022-11-13,True,3.4,,66568.0,2.8,0.5,9021,False,4.6,False
10189,Sales,Enterprise,Sales Associate,2019-05-19,,False,3.0,,57133.0,3.7,3.1,9018,False,7.12,False
11159,Marketing,Growth,Marketing Associate,2020-12-18,,False,3.0,,65707.0,2.7,0.4,9021,False,5.53,False
10373,Engineering,Platform,Engineering Associate,2018-07-04,,False,2.9,2020-02-24,123630.0,4.4,5.6,9032,False,7.99,False
10099,Sales,SMB,Sales Associate,2022-06-26,2023-09-14,True,1.2,2024-04-04,48280.0,3.8,2.0,9037,False,1.22,False
10500,Support,Tier 1,Support Associate,2021-01-11,,False,1.0,2026-05-29,44974.0,4.4,2.7,9000,False,5.46,False
10690,Support,Tier 2,Support Associate,2024-02-08,,False,3.4,,44445.0,4.4,1.7,9038,False,2.39,False
11063,Marketing,Growth,Senior Marketing Specialist,2019-04-16,,False,3.7,2021-05-11,80982.0,3.6,1.9,9021,False,7.21,False
10658,Support,Tier 1,Support Associate,2018-10-26,,False,2.7,,44294.0,1.7,3.3,9000,False,7.68,False
10888,Finance,Accounting,Senior Finance Specialist,2024-06-07,,False,5.0,,78401.0,4.6,2.8,9003,True,2.06,False
10104,Sales,Enterprise,Senior Sales Specialist,2019-05-11,,False,3.9,2022-02-22,57938.0,3.2,11.3,9018,False,7.14,False
10712,Support,Tier 2,Senior Support Specialist,2024-06-21,,False,4.0,,51890.0,4.2,21.4,9038,True,2.02,True
11013,Marketing,Growth,Senior Marketing Specialist,2022-10-23,,False,3.9,,67188.0,4.1,2.6,9021,False,3.69,False
10961,Marketing,Growth,Senior Marketing Specialist,2025-06-14,,False,4.9,2026-04-03,72810.0,3.5,2.6,9021,True,1.04,False
10207,Sales,SMB,Sales Associate,2018-10-23,2024-09-02,True,2.6,,50592.0,3.3,7.7,9037,False,5.86,False
11037,Marketing,Growth,Marketing Associate,2020-10-26,2024-06-09,True,3.5,,77842.0,1.8,1.7,9021,False,3.62,False
10939,Finance,Accounting,Finance Associate,2019-03-15,,False,3.4,2024-01-23,89208.0,3.8,0.4,9003,False,7.29,False
10849,Finance,FP&A,Finance Associate,2019-09-04,,False,3.6,2023-03-29,72901.0,4.0,6.4,9014,False,6.82,False
10967,Marketing,Growth,Marketing Associate,2025-03-15,,False,2.8,,73887.0,1.7,12.7,9021,False,1.29,False
10410,Engineering,Platform,Senior Engineering Specialist,2018-12-17,,False,3.9,2020-12-01,98894.0,4.7,15.1,9032,False,7.53,True
10734,Finance,FP&A,Finance Associate,2023-09-25,,False,2.5,,67806.0,1.9,1.6,9014,False,2.76,False
11046,Marketing,Growth,Marketing Associate,2019-05-12,,False,1.2,2020-02-12,62670.0,2.9,14.3,9021,False,7.13,False
10973,Marketing,Brand,Senior Marketing Specialist,2023-12-26,,False,5.0,,78151.0,Unknown,1.6,9026,True,2.51,False
10146,Sales,Enterprise,Sales Associate,2019-09-18,,False,3.1,2024-04-18,55456.0,1.6,2.3,9018,False,6.78,False
10709,Support,Tier 1,Senior Support Specialist,2019-10-03,,False,3.8,,62354.0,3.7,1.1,9000,False,6.74,False
10864,Finance,FP&A,Finance Associate,2023-06-09,2025-09-16,True,2.0,,67875.0,2.6,3.7,9014,False,2.27,False
10069,Sales,Mid-Market,Senior Sales Specialist,2020-12-28,,False,3.9,2023-03-13,57806.0,3.5,2.2,9009,False,5.5,False
10393,Engineering,Platform,Senior Engineering Specialist,2020-01-10,2022-01-11,True,4.3,,119590.0,4.4,9.0,9032,True,2.0,False
10645,Support,Tier 1,Senior Support Specialist,2020-04-01,,False,5.0,,47850.0,3.9,1.2,9000,True,6.25,False
10701,Support,Tier 1,Senior Support Specialist,2022-05-12,,False,3.8,2024-02-19,51572.0,1.0,1.2,9000,False,4.13,False
10842,Finance,FP&A,Finance Associate,2019-11-20,,False,2.8,2021-11-17,77733.0,2.4,0.4,9014,False,6.61,False
10799,Finance,FP&A,Finance Associate,2020-11-29,,False,2.6,2025-10-01,73544.0,1.5,4.3,9014,False,5.58,False
10477,Engineering,Data Eng,Senior Engineering Specialist,2024-07-21,,False,4.4,,112274.0,3.3,4.3,9008,True,1.94,False
11157,Marketing,Growth,Marketing Associate,2022-05-28,,False,2.1,,68741.0,3.9,0.7,9021,False,4.09,False
10479,Engineering,Data Eng,Engineering Associate,2019-03-06,2019-03-07,True,3.0,2023-10-23,106881.0,2.1,4.9,9008,False,0.0,False
10142,Sales,Enterprise,Sales Associate,2020-06-28,,False,3.4,2023-12-31,64097.0,3.5,8.8,9018,False,6.0,False
10513,Support,Tier 2,Senior Support Specialist,2021-07-14,,False,3.8,,51868.0,3.6,6.7,9038,False,4.96,False
10537,Support,Tier 2,Support Associate,2022-04-30,,False,3.6,2024-01-11,47432.0,3.7,1.0,9038,False,4.17,False
10872,Finance,FP&A,Senior Finance Specialist,2018-08-18,,False,4.2,,80958.0,2.8,0.9,9014,True,7.87,False
10121,Sales,Mid-Market,Sales Associate,2024-08-03,,False,1.9,2025-07-21,50103.0,4.5,2.6,9009,False,1.91,False
10333,Engineering,Platform,Senior Engineering Specialist,2021-07-02,,False,4.4,2025-08-26,106156.0,4.3,3.4,9032,True,4.99,False
10304,Engineering,Data Eng,Engineering Associate,2019-12-20,,False,2.2,2024-12-12,98306.0,3.1,2.6,9008,False,6.53,False
10512,Support,Tier 2,Support Associate,2024-11-19,2025-04-23,True,1.7,2025-06-27,52682.0,4.7,0.7,9038,False,0.42,False
10757,Finance,Accounting,Finance Associate,2018-08-26,,False,3.0,,80893.0,3.5,2.5,9003,False,7.84,False
10096,Sales,Enterprise,Sales Associate,2018-05-14,,False,2.9,2026-06-14,53659.0,4.1,0.8,9018,False,8.13,False
10400,Engineering,Data Eng,Senior Engineering Specialist,2025-05-08,,False,3.9,,95248.0,2.7,0.2,9008,False,1.14,False
10374,Engineering,Platform,Engineering Associate,2023-06-14,,False,1.4,,103975.0,3.7,29.0,9032,False,3.04,True
10457,Engineering,Product Eng,Engineering Associate,2024-09-09,,False,2.2,2026-06-01,85400.0,2.9,0.8,9019,False,1.8,False
10388,Engineering,Platform,Engineering Associate,2023-01-11,,False,2.8,,104835.0,3.1,9.7,9032,False,3.47,False
10445,Engineering,Platform,Engineering Associate,2022-03-15,,False,3.1,2024-12-19,98614.0,4.2,1.0,9032,False,4.29,False
10197,Sales,SMB,Sales Associate,2020-06-27,,False,2.5,,59957.0,3.0,1.1,9037,False,6.01,False
10429,Engineering,Data Eng,Engineering Associate,2022-03-16,,False,2.7,,112230.0,3.8,2.7,9008,False,4.29,False
10162,Sales,Mid-Market,Sales Associate,2023-08-01,,False,3.4,,59417.0,2.3,5.9,9009,False,2.91,False
11096,Marketing,Brand,Marketing Associate,2020-04-25,,False,2.2,,76653.0,5.0,0.3,9026,False,6.18,False
10976,Marketing,Growth,Marketing Associate,2018-09-30,,False,3.1,2023-07-23,69701.0,2.6,1.4,9021,False,7.75,False
10880,Finance,Accounting,Finance Associate,2024-06-20,,False,3.2,2025-04-13,79527.0,Unknown,1.1,9003,False,2.03,False
10305,Engineering,Data Eng,Engineering Associate,2022-01-22,,False,3.0,2022-08-13,109744.0,3.5,6.2,9008,False,4.44,False
10975,Marketing,Brand,Marketing Associate,2022-07-11,,False,3.1,,69451.0,4.2,1.5,9026,False,3.97,False
10281,Engineering,Platform,Engineering Associate,2023-03-03,,False,2.5,2025-09-25,96895.0,3.6,2.3,9032,False,3.33,False
11105,Marketing,Brand,Marketing Associate,2019-04-09,,False,3.4,2024-09-30,59331.0,4.9,0.3,9026,False,7.23,False
10604,Support,Tier 2,Support Associate,2021-04-29,,False,3.6,,54607.0,3.2,2.3,9038,False,5.17,False
11065,Marketing,Growth,Senior Marketing Specialist,2019-04-03,,False,3.9,,76264.0,3.9,2.6,9021,False,7.24,False
10794,Finance,Accounting,Finance Associate,2023-12-15,,False,1.8,,81037.0,2.2,3.0,9003,False,2.54,False
11180,Marketing,Brand,Marketing Associate,2020-02-14,,False,2.6,2025-06-24,78153.0,2.6,2.6,9026,False,6.37,False
11153,Marketing,Growth,Marketing Associate,2023-06-16,,False,1.9,2025-09-30,63177.0,4.1,4.4,9021,False,3.04,False
10595,Support,Tier 1,Senior Support Specialist,2022-06-04,,False,4.3,,56994.0,2.0,2.1,9000,True,4.07,False
11171,Marketing,Brand,Marketing Associate,2023-07-13,,False,3.3,2025-01-03,64753.0,2.3,5.1,9026,False,2.97,False
10683,Support,Tier 2,Support Associate,2018-06-30,,False,3.2,,52023.0,3.2,2.3,9038,False,8.0,False
10032,Sales,Enterprise,Sales Associate,2021-04-27,,False,2.5,,62866.0,1.4,2.3,9018,False,5.17,False
11094,Marketing,Brand,Marketing Associate,2021-01-30,,False,2.7,2024-10-10,72397.0,3.9,0.4,9026,False,5.41,False
10657,Support,Tier 1,Support Associate,2018-03-24,,False,2.7,,49871.0,5.0,1.2,9000,False,8.27,False
10315,Engineering,Platform,Engineering Associate,2023-09-26,2024-03-07,True,3.1,,100156.0,Unknown,0.3,9032,False,0.45,False
10016,Sales,Mid-Market,Sales Associate,2025-02-14,,False,3.0,2026-04-11,57225.0,2.1,0.7,9009,False,1.37,False
10773,Finance,Accounting,Finance Associate,2021-09-18,,False,3.0,,81282.0,1.1,3.7,9003,False,4.78,False
10675,Support,Tier 2,Support Associate,2020-03-30,,False,2.4,,51459.0,3.8,0.1,9038,False,6.25,False
10307,Engineering,Product Eng,Engineering Associate,2021-12-24,,False,2.7,2026-10-06,99268.0,4.2,4.3,9019,False,4.51,False
10840,Finance,FP&A,Finance Associate,2018-09-24,,False,3.3,,85633.0,3.6,4.8,9014,False,7.76,False
10311,Engineering,Data Eng,Engineering Associate,2021-01-30,,False,3.7,2025-11-07,105902.0,3.8,0.3,9008,False,5.41,False
10684,Support,Tier 2,Support Associate,2020-11-19,,False,2.6,,48446.0,4.0,0.9,9038,False,5.61,False
10085,Sales,Enterprise,Senior Sales Specialist,2019-05-03,,False,4.4,2023-12-20,59144.0,3.9,2.8,9018,True,7.16,False
10917,Finance,FP&A,Senior Finance Specialist,2023-05-15,,False,4.6,2025-01-13,71028.0,2.8,9.0,9014,True,3.13,False
10498,Support,Tier 1,Senior Support Specialist,2024-12-11,,False,3.7,,45725.0,3.8,2.5,9000,False,1.55,False
10280,Engineering,Data Eng,Senior Engineering Specialist,2019-02-15,,False,3.8,2021-11-23,101514.0,2.6,14.6,9008,False,7.37,False
10230,Sales,SMB,Senior Sales Specialist,2018-12-05,,False,3.8,2024-01-12,65168.0,3.7,1.5,9037,False,7.57,False
11011,Marketing,Growth,Marketing Associate,2025-05-09,,False,3.2,2026-06-08,Unknown,Unknown,0.2,9021,False,1.14,False
