employee_id,department,team,job_role,hire_date,exit_date,attrition_flag,performance_rating,last_promotion_date,compensation,engagement_score,overtime_hours_per_month,manager_id
10155,Sales,Enterprise,Sales Associate,2023-04-08,,False,2.5,2025-08-28,57262.0,5.0,0.7,9018
10928,Finance,Accounting,Senior Finance Specialist,2024-12-10,,False,4.5,,92391.0,3.7,1.9,9003
10749,Finance,FP&A,Senior Finance Specialist,2019-07-07,,False,4.1,,77504.0,1.9,3.5,9014
10686,Support,Tier 2,Support Associate,2019-09-20,,False,3.3,2022-07-20,51283.0,3.6,1.0,9038
10250,Engineering,Platform,Engineering Associate,2024-01-04,2025-10-11,True,2.8,,102257.0,1.2,9.5,9032
10612,Support,Tier 2,Support Associate,2021-01-17,,False,3.2,2023-04-18,45908.0,3.9,2.4,9038
10648,Support,Tier 1,Support Associate,2020-09-25,,False,3.2,,47185.0,3.9,1.4,9000
10357,Engineering,Data Eng,Engineering Associate,2021-04-10,,False,2.8,,109545.0,4.2,2.2,9008
10178,Sales,Mid-Market,Sales Associate,2018-03-21,,False,3.3,,55398.0,1.9,2.8,9009
10672,Support,Tier 2,Support Associate,2021-01-17,,False,1.0,2023-10-15,40233.0,2.4,2.4,9038
10854,Finance,FP&A,Finance Associate,2024-05-01,,False,2.3,2025-05-05,79675.0,3.6,0.4,9014
10583,Support,Tier 2,Support Associate,2021-06-05,,False,3.5,2023-08-30,56937.0,4.6,0.6,9038
10765,Finance,FP&A,Senior Finance Specialist,2021-12-26,,False,4.1,,73549.0,2.3,0.3,9014
10310,Engineering,Product Eng,Engineering Associate,2022-12-26,,False,2.8,,102264.0,3.6,18.7,9019
10622,Support,Tier 1,Support Associate,2023-08-04,,False,3.0,2025-03-30,54283.0,2.9,0.9,9000
10557,Support,Tier 1,Support Associate,2021-01-19,,False,3.0,,54392.0,3.7,0.1,9000
11029,Marketing,Growth,Marketing Associate,2019-10-01,,False,2.1,,68036.0,5.0,3.4,9021
10130,Sales,SMB,Senior Sales Specialist,2023-07-01,,False,4.1,2025-05-16,51869.0,3.2,2.5,9037
10279,Engineering,Product Eng,Senior Engineering Specialist,2018-10-16,,False,3.8,2020-07-09,93924.0,4.3,9.0,9019
10632,Support,Tier 1,Support Associate,2023-06-17,,False,1.4,,45515.0,2.0,3.7,9000
11190,Marketing,Brand,Marketing Associate,2022-01-11,,False,2.9,2025-03-23,72957.0,3.1,3.4,9026
10620,Support,Tier 1,Support Associate,2018-05-23,,False,3.6,,53503.0,3.4,0.0,9000
10135,Sales,Enterprise,Sales Associate,2020-11-28,,False,3.2,,Unknown,Unknown,4.4,9018
10953,Finance,Accounting,Senior Finance Specialist,2019-05-11,2024-06-11,True,3.7,,80902.0,1.1,12.2,9003
10526,Support,Tier 2,Support Associate,2022-01-29,,False,2.8,,47491.0,4.1,0.4,9038
10227,Sales,SMB,Sales Associate,2024-09-27,,False,3.2,,47860.0,Unknown,1.4,9037
10222,Sales,Enterprise,Senior Sales Specialist,2020-10-03,,False,3.8,,57040.0,3.0,3.1,9018
10087,Sales,Mid-Market,Sales Associate,2023-07-31,,False,2.9,,49262.0,3.2,0.6,9009
10718,Support,Tier 2,Senior Support Specialist,2019-03-13,2025-11-19,True,4.3,,50426.0,3.7,2.6,9038
10730,Finance,FP&A,Finance Associate,2023-03-07,,False,2.6,,69836.0,4.6,0.4,9014
10156,Sales,Mid-Market,Sales Associate,2022-04-07,,False,3.3,,68270.0,3.4,2.4,9009
11098,Marketing,Brand,Marketing Associate,2020-07-14,,False,2.9,,65311.0,3.2,1.0,9026
10389,Engineering,Data Eng,Engineering Associate,2024-09-09,2026-03-04,True,1.7,2025-06-08,95984.0,1.4,3.8,9008
10874,Finance,Accounting,Senior Finance Specialist,2023-07-19,,False,4.9,2025-05-22,101951.0,4.3,4.6,9003
10164,Sales,Mid-Market,Sales Associate,2020-08-04,,False,2.5,2022-02-01,54404.0,4.3,0.3,9009
10397,Engineering,Data Eng,Engineering Associate,2023-01-03,,False,3.1,2025-08-21,96412.0,5.0,10.9,9008
10261,Engineering,Product Eng,Engineering Associate,2023-11-10,,False,3.2,2024-11-25,96404.0,1.9,35.8,9019
10168,Sales,SMB,Sales Associate,2023-06-12,,False,2.4,2024-03-28,47178.0,Unknown,4.3,9037
10204,Sales,Mid-Market,Sales Associate,2019-02-18,,False,3.2,,49586.0,Unknown,0.0,9009
10586,Support,Tier 1,Senior Support Specialist,2024-02-06,,False,4.1,2025-09-11,49755.0,3.3,1.5,9000
10382,Engineering,Data Eng,Engineering Associate,2021-06-13,,False,3.4,,112302.0,5.0,5.6,9008
10139,Sales,Enterprise,Sales Associate,2022-06-09,,False,3.2,,Unknown,Unknown,0.3,9018
10308,Engineering,Product Eng,Senior Engineering Specialist,2024-03-18,2025-12-18,True,5.0,,119911.0,4.2,1.9,9019
10706,Support,Tier 1,Support Associate,2022-12-02,,False,2.5,,48727.0,2.4,1.1,9000
10283,Engineering,Platform,Engineering Associate,2020-02-27,,False,2.8,,105815.0,3.8,8.9,9032
10349,Engineering,Product Eng,Engineering Associate,2018-07-14,,False,3.2,2023-08-12,106850.0,Unknown,12.3,9019
11139,Marketing,Brand,Marketing Associate,2021-11-17,,False,2.1,2025-06-26,66963.0,3.1,3.5,9026
10353,Engineering,Product Eng,Engineering Associate,2018-12-20,,False,3.5,,105697.0,4.6,17.4,9019
10905,Finance,FP&A,Finance Associate,2018-09-27,,False,2.9,,73639.0,2.8,1.1,9014
10617,Support,Tier 1,Support Associate,2019-02-23,,False,3.2,,52284.0,2.8,1.8,9000
10738,Finance,Accounting,Finance Associate,2024-08-03,,False,2.1,,62461.0,1.5,3.2,9003
10253,Engineering,Data Eng,Engineering Associate,2022-12-04,,False,2.2,,90680.0,4.0,3.2,9008
10241,Engineering,Platform,Engineering Associate,2022-04-04,,False,3.7,2024-07-17,112302.0,2.4,1.6,9032
10179,Sales,SMB,Senior Sales Specialist,2019-07-23,,False,4.3,,57401.0,5.0,3.8,9037
11121,Marketing,Brand,Senior Marketing Specialist,2019-06-15,,False,3.9,,73385.0,2.3,0.9,9026
10395,Engineering,Product Eng,Engineering Associate,2019-11-17,2022-06-01,True,2.9,,114271.0,5.0,12.0,9019
10828,Finance,FP&A,Finance Associate,2023-02-27,,False,3.5,,77698.0,3.7,0.4,9014
10098,Sales,Enterprise,Senior Sales Specialist,2021-11-18,2025-03-05,True,4.2,2025-10-04,61211.0,3.6,2.7,9018
10137,Sales,SMB,Sales Associate,2024-04-26,,False,3.3,,59186.0,4.1,0.0,9037
11087,Marketing,Growth,Marketing Associate,2022-01-26,,False,2.0,,65183.0,3.3,5.6,9021
10783,Finance,Accounting,Finance Associate,2022-12-05,,False,2.1,2023-11-05,80882.0,1.7,1.5,9003
10965,Marketing,Growth,Marketing Associate,2023-12-26,,False,3.4,,65772.0,4.3,4.9,9021
10611,Support,Tier 2,Support Associate,2019-02-09,,False,3.2,,Unknown,Unknown,4.7,9038
10677,Support,Tier 2,Senior Support Specialist,2023-07-10,,False,3.9,,58704.0,3.8,0.0,9038
10317,Engineering,Platform,Engineering Associate,2024-02-05,2026-03-19,True,3.6,2026-03-18,91904.0,2.7,3.9,9032
10319,Engineering,Platform,Engineering Associate,2020-08-16,,False,2.4,,106714.0,4.5,6.5,9032
10530,Support,Tier 2,Senior Support Specialist,2018-10-22,,False,4.6,,56539.0,3.8,0.7,9038
10211,Sales,Mid-Market,Sales Associate,2018-05-10,,False,3.2,,54944.0,Unknown,1.0,9009
11158,Marketing,Growth,Marketing Associate,2020-09-25,,False,2.6,,73537.0,3.3,2.1,9021
10995,Marketing,Growth,Marketing Associate,2021-01-08,2024-02-23,True,3.0,,68351.0,2.8,2.1,9021
10006,Sales,Mid-Market,Senior Sales Specialist,2023-11-29,,False,3.9,2026-03-19,53784.0,4.6,2.4,9009
10458,Engineering,Platform,Engineering Associate,2022-09-29,,False,2.7,,115508.0,2.9,0.1,9032
11091,Marketing,Brand,Marketing Associate,2024-12-13,,False,2.8,2025-08-20,62406.0,5.0,4.4,9026
10997,Marketing,Brand,Senior Marketing Specialist,2020-05-21,,False,3.8,,71800.0,2.4,2.0,9026
10599,Support,Tier 1,Support Associate,2022-03-01,2025-10-28,True,3.1,,53703.0,3.5,5.4,9000
10909,Finance,Accounting,Finance Associate,2024-09-13,,False,2.4,2026-02-19,90172.0,3.6,1.4,9003
10450,Engineering,Product Eng,Senior Engineering Specialist,2020-10-10,,False,5.0,2024-03-06,111114.0,5.0,6.7,9019
10492,Support,Tier 1,Support Associate,2018-02-22,,False,3.1,,52171.0,2.8,0.3,9000
10086,Sales,Mid-Market,Sales Associate,2019-12-02,,False,3.1,,52253.0,2.1,1.7,9009
10172,Sales,Enterprise,Sales Associate,2020-12-08,,False,3.1,,54140.0,4.5,0.9,9018
10422,Engineering,Platform,Engineering Associate,2019-06-08,,False,2.1,2023-09-17,101885.0,3.1,11.5,9032
10073,Sales,Mid-Market,Sales Associate,2018-07-13,,False,2.1,2025-04-07,47619.0,2.7,1.2,9009
10760,Finance,FP&A,Finance Associate,2025-04-21,,False,2.9,,81177.0,5.0,0.9,9014
11055,Marketing,Growth,Marketing Associate,2023-12-31,,False,2.8,2024-11-23,69529.0,3.2,1.1,9021
11106,Marketing,Brand,Marketing Associate,2022-08-22,2023-11-01,True,3.4,,74054.0,4.3,14.2,9026
11129,Marketing,Brand,Marketing Associate,2022-05-30,,False,1.7,,64519.0,4.8,0.4,9026
10812,Finance,FP&A,Finance Associate,2020-03-04,,False,2.2,2023-11-03,77710.0,5.0,0.5,9014
11095,Marketing,Brand,Senior Marketing Specialist,2018-12-08,,False,3.8,,78668.0,5.0,9.8,9026
10726,Finance,Accounting,Finance Associate,2023-02-25,,False,2.7,2024-01-15,76519.0,3.6,0.4,9003
10929,Finance,FP&A,Senior Finance Specialist,2022-12-02,2026-04-22,True,4.0,2025-05-30,80698.0,1.6,4.2,9014
10725,Finance,Accounting,Finance Associate,2021-07-07,2021-07-09,True,2.9,,79179.0,3.3,1.0,9003
10524,Support,Tier 2,Senior Support Specialist,2025-02-06,,False,5.0,,52583.0,4.1,0.0,9038
10019,Sales,Mid-Market,Senior Sales Specialist,2022-05-06,,False,4.2,,54034.0,4.1,2.0,9009
11128,Marketing,Growth,Senior Marketing Specialist,2023-11-05,,False,4.0,2025-09-05,63748.0,4.0,9.9,9021
10801,Finance,Accounting,Finance Associate,2020-02-22,,False,3.5,,91075.0,3.5,2.0,9003
10625,Support,Tier 2,Support Associate,2021-03-05,,False,3.4,,51671.0,2.6,6.0,9038
10740,Finance,FP&A,Senior Finance Specialist,2023-01-09,,False,4.4,2025-01-15,77831.0,2.3,0.7,9014
10068,Sales,SMB,Sales Associate,2018-01-02,,False,1.9,2023-03-05,49790.0,1.7,2.7,9037
10754,Finance,Accounting,Senior Finance Specialist,2021-09-01,,False,3.9,2026-06-19,96947.0,3.5,0.2,9003
11068,Marketing,Brand,Marketing Associate,2021-10-31,,False,2.8,2023-10-12,69510.0,4.3,2.7,9026
10503,Support,Tier 1,Senior Support Specialist,2020-07-22,,False,4.0,,55948.0,5.0,2.2,9000
10070,Sales,Mid-Market,Senior Sales Specialist,2022-06-01,2026-05-12,True,3.8,,57875.0,3.2,1.7,9009
10251,Engineering,Platform,Engineering Associate,2022-06-02,,False,2.9,2023-12-13,102454.0,4.0,4.6,9032
10572,Support,Tier 2,Support Associate,2023-09-25,,False,3.2,2025-02-11,53698.0,Unknown,2.7,9038
10548,Support,Tier 2,Support Associate,2019-01-05,,False,3.3,,50764.0,3.2,5.0,9038
10229,Sales,SMB,Sales Associate,2021-07-12,,False,1.6,2024-05-29,52628.0,1.7,0.5,9037
10660,Support,Tier 1,Senior Support Specialist,2019-08-15,,False,4.3,2023-02-03,52400.0,3.0,0.2,9000
10991,Marketing,Growth,Marketing Associate,2018-04-07,2022-11-13,True,3.4,,66568.0,2.8,0.5,9021
10189,Sales,Enterprise,Sales Associate,2019-05-19,,False,3.0,,57133.0,3.7,3.1,9018
11159,Marketing,Growth,Marketing Associate,2020-12-18,,False,3.0,,65707.0,2.7,0.4,9021
10373,Engineering,Platform,Engineering Associate,2018-07-04,,False,2.9,2020-02-24,123630.0,4.4,5.6,9032
10099,Sales,SMB,Sales Associate,2022-06-26,2023-09-14,True,1.2,2024-04-04,48280.0,3.8,2.0,9037
10500,Support,Tier 1,Support Associate,2021-01-11,,False,1.0,2026-05-29,44974.0,4.4,2.7,9000
10690,Support,Tier 2,Support Associate,2024-02-08,,False,3.4,,44445.0,4.4,1.7,9038
11063,Marketing,Growth,Senior Marketing Specialist,2019-04-16,,False,3.7,2021-05-11,80982.0,3.6,1.9,9021
10658,Support,Tier 1,Support Associate,2018-10-26,,False,2.7,,44294.0,1.7,3.3,9000
10888,Finance,Accounting,Senior Finance Specialist,2024-06-07,,False,5.0,,78401.0,4.6,2.8,9003
10104,Sales,Enterprise,Senior Sales Specialist,2019-05-11,,False,3.9,2022-02-22,57938.0,3.2,11.3,9018
10712,Support,Tier 2,Senior Support Specialist,2024-06-21,,False,4.0,,51890.0,4.2,21.4,9038
11013,Marketing,Growth,Senior Marketing Specialist,2022-10-23,,False,3.9,,67188.0,4.1,2.6,9021
10961,Marketing,Growth,Senior Marketing Specialist,2025-06-14,,False,4.9,2026-04-03,72810.0,3.5,2.6,9021
10207,Sales,SMB,Sales Associate,2018-10-23,2024-09-02,True,2.6,,50592.0,3.3,7.7,9037
11037,Marketing,Growth,Marketing Associate,2020-10-26,2024-06-09,True,3.5,,77842.0,1.8,1.7,9021
10939,Finance,Accounting,Finance Associate,2019-03-15,,False,3.4,2024-01-23,89208.0,3.8,0.4,9003
10849,Finance,FP&A,Finance Associate,2019-09-04,,False,3.6,2023-03-29,72901.0,4.0,6.4,9014
10967,Marketing,Growth,Marketing Associate,2025-03-15,,False,2.8,,73887.0,1.7,12.7,9021
10410,Engineering,Platform,Senior Engineering Specialist,2018-12-17,,False,3.9,2020-12-01,98894.0,4.7,15.1,9032
10734,Finance,FP&A,Finance Associate,2023-09-25,,False,2.5,,67806.0,1.9,1.6,9014
11046,Marketing,Growth,Marketing Associate,2019-05-12,,False,1.2,2020-02-12,62670.0,2.9,14.3,9021
10973,Marketing,Brand,Senior Marketing Specialist,2023-12-26,,False,5.0,,78151.0,Unknown,1.6,9026
10146,Sales,Enterprise,Sales Associate,2019-09-18,,False,3.1,2024-04-18,55456.0,1.6,2.3,9018
10709,Support,Tier 1,Senior Support Specialist,2019-10-03,,False,3.8,,62354.0,3.7,1.1,9000
10864,Finance,FP&A,Finance Associate,2023-06-09,2025-09-16,True,2.0,,67875.0,2.6,3.7,9014
10069,Sales,Mid-Market,Senior Sales Specialist,2020-12-28,,False,3.9,2023-03-13,57806.0,3.5,2.2,9009
10393,Engineering,Platform,Senior Engineering Specialist,2020-01-10,2022-01-11,True,4.3,,119590.0,4.4,9.0,9032
10645,Support,Tier 1,Senior Support Specialist,2020-04-01,,False,5.0,,47850.0,3.9,1.2,9000
10701,Support,Tier 1,Senior Support Specialist,2022-05-12,,False,3.8,2024-02-19,51572.0,1.0,1.2,9000
10842,Finance,FP&A,Finance Associate,2019-11-20,,False,2.8,2021-11-17,77733.0,2.4,0.4,9014
10799,Finance,FP&A,Finance Associate,2020-11-29,,False,2.6,2025-10-01,73544.0,1.5,4.3,9014
10477,Engineering,Data Eng,Senior Engineering Specialist,2024-07-21,,False,4.4,,112274.0,3.3,4.3,9008
11157,Marketing,Growth,Marketing Associate,2022-05-28,,False,2.1,,68741.0,3.9,0.7,9021
10479,Engineering,Data Eng,Engineering Associate,2019-03-06,2019-03-07,True,3.0,2023-10-23,106881.0,2.1,4.9,9008
10142,Sales,Enterprise,Sales Associate,2020-06-28,,False,3.4,2023-12-31,64097.0,3.5,8.8,9018
10513,Support,Tier 2,Senior Support Specialist,2021-07-14,,False,3.8,,51868.0,3.6,6.7,9038
10537,Support,Tier 2,Support Associate,2022-04-30,,False,3.6,2024-01-11,47432.0,3.7,1.0,9038
10872,Finance,FP&A,Senior Finance Specialist,2018-08-18,,False,4.2,,80958.0,2.8,0.9,9014
10121,Sales,Mid-Market,Sales Associate,2024-08-03,,False,1.9,2025-07-21,50103.0,4.5,2.6,9009
10333,Engineering,Platform,Senior Engineering Specialist,2021-07-02,,False,4.4,2025-08-26,106156.0,4.3,3.4,9032
10304,Engineering,Data Eng,Engineering Associate,2019-12-20,,False,2.2,2024-12-12,98306.0,3.1,2.6,9008
10512,Support,Tier 2,Support Associate,2024-11-19,2025-04-23,True,1.7,2025-06-27,52682.0,4.7,0.7,9038
10757,Finance,Accounting,Finance Associate,2018-08-26,,False,3.0,,80893.0,3.5,2.5,9003
10096,Sales,Enterprise,Sales Associate,2018-05-14,,False,2.9,2026-06-14,53659.0,4.1,0.8,9018
10400,Engineering,Data Eng,Senior Engineering Specialist,2025-05-08,,False,3.9,,95248.0,2.7,0.2,9008
10374,Engineering,Platform,Engineering Associate,2023-06-14,,False,1.4,,103975.0,3.7,29.0,9032
10457,Engineering,Product Eng,Engineering Associate,2024-09-09,,False,2.2,2026-06-01,85400.0,2.9,0.8,9019
10388,Engineering,Platform,Engineering Associate,2023-01-11,,False,2.8,,104835.0,3.1,9.7,9032
10445,Engineering,Platform,Engineering Associate,2022-03-15,,False,3.1,2024-12-19,98614.0,4.2,1.0,9032
10197,Sales,SMB,Sales Associate,2020-06-27,,False,2.5,,59957.0,3.0,1.1,9037
10429,Engineering,Data Eng,Engineering Associate,2022-03-16,,False,2.7,,112230.0,3.8,2.7,9008
10162,Sales,Mid-Market,Sales Associate,2023-08-01,,False,3.4,,59417.0,2.3,5.9,9009
11096,Marketing,Brand,Marketing Associate,2020-04-25,,False,2.2,,76653.0,5.0,0.3,9026
10976,Marketing,Growth,Marketing Associate,2018-09-30,,False,3.1,2023-07-23,69701.0,2.6,1.4,9021
10880,Finance,Accounting,Finance Associate,2024-06-20,,False,3.2,2025-04-13,79527.0,Unknown,1.1,9003
10305,Engineering,Data Eng,Engineering Associate,2022-01-22,,False,3.0,2022-08-13,109744.0,3.5,6.2,9008
10975,Marketing,Brand,Marketing Associate,2022-07-11,,False,3.1,,69451.0,4.2,1.5,9026
10281,Engineering,Platform,Engineering Associate,2023-03-03,,False,2.5,2025-09-25,96895.0,3.6,2.3,9032
11105,Marketing,Brand,Marketing Associate,2019-04-09,,False,3.4,2024-09-30,59331.0,4.9,0.3,9026
10604,Support,Tier 2,Support Associate,2021-04-29,,False,3.6,,54607.0,3.2,2.3,9038
11065,Marketing,Growth,Senior Marketing Specialist,2019-04-03,,False,3.9,,76264.0,3.9,2.6,9021
10794,Finance,Accounting,Finance Associate,2023-12-15,,False,1.8,,81037.0,2.2,3.0,9003
11180,Marketing,Brand,Marketing Associate,2020-02-14,,False,2.6,2025-06-24,78153.0,2.6,2.6,9026
11153,Marketing,Growth,Marketing Associate,2023-06-16,,False,1.9,2025-09-30,63177.0,4.1,4.4,9021
10595,Support,Tier 1,Senior Support Specialist,2022-06-04,,False,4.3,,56994.0,2.0,2.1,9000
11171,Marketing,Brand,Marketing Associate,2023-07-13,,False,3.3,2025-01-03,64753.0,2.3,5.1,9026
10683,Support,Tier 2,Support Associate,2018-06-30,,False,3.2,,52023.0,3.2,2.3,9038
10032,Sales,Enterprise,Sales Associate,2021-04-27,,False,2.5,,62866.0,1.4,2.3,9018
11094,Marketing,Brand,Marketing Associate,2021-01-30,,False,2.7,2024-10-10,72397.0,3.9,0.4,9026
10657,Support,Tier 1,Support Associate,2018-03-24,,False,2.7,,49871.0,5.0,1.2,9000
10315,Engineering,Platform,Engineering Associate,2023-09-26,2024-03-07,True,3.1,,100156.0,Unknown,0.3,9032
10016,Sales,Mid-Market,Sales Associate,2025-02-14,,False,3.0,2026-04-11,57225.0,2.1,0.7,9009
10773,Finance,Accounting,Finance Associate,2021-09-18,,False,3.0,,81282.0,1.1,3.7,9003
10675,Support,Tier 2,Support Associate,2020-03-30,,False,2.4,,51459.0,3.8,0.1,9038
10307,Engineering,Product Eng,Engineering Associate,2021-12-24,,False,2.7,2026-10-06,99268.0,4.2,4.3,9019
10840,Finance,FP&A,Finance Associate,2018-09-24,,False,3.3,,85633.0,3.6,4.8,9014
10311,Engineering,Data Eng,Engineering Associate,2021-01-30,,False,3.7,2025-11-07,105902.0,3.8,0.3,9008
10684,Support,Tier 2,Support Associate,2020-11-19,,False,2.6,,48446.0,4.0,0.9,9038
10085,Sales,Enterprise,Senior Sales Specialist,2019-05-03,,False,4.4,2023-12-20,59144.0,3.9,2.8,9018
10917,Finance,FP&A,Senior Finance Specialist,2023-05-15,,False,4.6,2025-01-13,71028.0,2.8,9.0,9014
10498,Support,Tier 1,Senior Support Specialist,2024-12-11,,False,3.7,,45725.0,3.8,2.5,9000
10280,Engineering,Data Eng,Senior Engineering Specialist,2019-02-15,,False,3.8,2021-11-23,101514.0,2.6,14.6,9008
10230,Sales,SMB,Senior Sales Specialist,2018-12-05,,False,3.8,2024-01-12,65168.0,3.7,1.5,9037
11011,Marketing,Growth,Marketing Associate,2025-05-09,,False,3.2,2026-06-08,Unknown,Unknown,0.2,9021
10183,Sales,Mid-Market,Sales Associate,2020-05-31,,False,3.4,,52942.0,4.7,1.6,9009
11034,Marketing,Growth,Senior Marketing Specialist,2023-09-03,,False,4.5,,72944.0,3.2,36.2,9021
10044,Sales,Enterprise,Sales Associate,2022-07-12,2026-05-15,True,3.5,2023-03-10,64247.0,2.3,3.2,9018
11138,Marketing,Growth,Marketing Associate,2023-06-17,,False,1.3,2025-05-22,63112.0,2.3,2.1,9021
10267,Engineering,Data Eng,Engineering Associate,2024-12-28,,False,2.8,,109351.0,2.6,0.9,9008
10845,Finance,FP&A,Senior Finance Specialist,2018-05-24,,False,4.0,2023-09-03,88476.0,5.0,4.0,9014
10781,Finance,Accounting,Finance Associate,2022-07-14,,False,3.3,2025-12-18,75146.0,3.0,0.1,9003
10930,Finance,FP&A,Finance Associate,2018-07-03,,False,3.5,,74993.0,3.8,13.1,9014
10185,Sales,SMB,Senior Sales Specialist,2019-10-13,,False,3.9,2022-10-06,62787.0,5.0,1.1,9037
10834,Finance,FP&A,Finance Associate,2024-05-26,,False,3.4,,84058.0,4.7,23.5,9014
10120,Sales,Enterprise,Sales Associate,2020-02-28,,False,3.5,,57630.0,2.1,4.2,9018
10618,Support,Tier 1,Support Associate,2018-07-22,,False,3.4,2021-06-02,55492.0,3.4,1.3,9000
10778,Finance,Accounting,Senior Finance Specialist,2023-03-01,2023-07-05,True,4.2,2023-11-18,83870.0,3.3,0.6,9003
11115,Marketing,Brand,Marketing Associate,2020-03-13,,False,2.8,2021-10-19,68546.0,2.4,12.6,9026
10954,Finance,Accounting,Finance Associate,2021-12-11,,False,3.3,2023-01-15,73415.0,2.9,1.5,9003
10300,Engineering,Data Eng,Senior Engineering Specialist,2022-11-10,2025-02-06,True,5.0,2024-10-12,103280.0,5.0,1.4,9008
10045,Sales,Mid-Market,Sales Associate,2021-04-08,,False,3.3,2025-05-13,55275.0,3.2,0.1,9009
10438,Engineering,Product Eng,Senior Engineering Specialist,2021-12-23,,False,3.7,2024-10-03,102980.0,4.9,0.8,9019
10789,Finance,Accounting,Senior Finance Specialist,2019-02-14,,False,3.9,,83135.0,2.5,5.9,9003
10337,Engineering,Product Eng,Engineering Associate,2023-10-05,2024-04-22,True,3.0,,106546.0,3.9,9.1,9019
11122,Marketing,Brand,Marketing Associate,2021-11-26,2024-07-04,True,1.0,,65601.0,4.7,2.7,9026
10994,Marketing,Brand,Marketing Associate,2025-06-22,,False,3.5,2026-10-04,63535.0,4.1,4.8,9026
10581,Support,Tier 1,Senior Support Specialist,2024-01-12,,False,3.9,,60714.0,4.3,0.3,9000
10199,Sales,SMB,Sales Associate,2022-08-17,,False,3.1,,60395.0,2.1,12.8,9037
11018,Marketing,Growth,Senior Marketing Specialist,2018-12-20,,False,4.1,,82675.0,3.5,4.4,9021
10347,Engineering,Data Eng,Senior Engineering Specialist,2022-03-06,,False,3.8,,110334.0,3.8,0.9,9008
10705,Support,Tier 2,Senior Support Specialist,2025-03-23,,False,3.8,,48934.0,1.8,5.6,9038
10829,Finance,Accounting,Finance Associate,2023-06-23,,False,3.6,2023-12-27,69686.0,3.7,0.4,9003
10290,Engineering,Data Eng,Engineering Associate,2020-10-14,,False,3.1,2023-03-09,108118.0,4.9,6.9,9008
10769,Finance,FP&A,Finance Associate,2018-12-20,,False,3.7,2025-01-03,83878.0,2.8,1.4,9014
10464,Engineering,Product Eng,Engineering Associate,2024-06-23,,False,1.9,2026-07-01,93485.0,3.4,3.5,9019
