employee_id,department,team,job_role,hire_date,exit_date,attrition_flag,performance_rating,last_promotion_date,compensation,engagement_score,overtime_hours_per_month,manager_id
10357,Engineering,Data Eng,Engineering Associate,2021-04-10,,False,2.8,,109545.0,4.2,2.2,9008
10672,Support,Tier 2,Support Associate,2021-01-17,,False,1.0,2023-10-15,40233.0,2.4,2.4,9038
10854,Finance,FP&A,Finance Associate,2024-05-01,,False,2.3,2025-05-05,79675.0,3.6,0.4,9014
10583,Support,Tier 2,Support Associate,2021-06-05,,False,3.5,2023-08-30,56937.0,4.6,0.6,9038
10765,Finance,FP&A,Senior Finance Specialist,2021-12-26,,False,4.1,,73549.0,2.3,0.3,9014
10310,Engineering,Product Eng,Engineering Associate,2022-12-26,,False,2.8,,102264.0,3.6,18.7,9019
10622,Support,Tier 1,Support Associate,2023-08-04,,False,3.0,2025-03-30,54283.0,2.9,0.9,9000
10557,Support,Tier 1,Support Associate,2021-01-19,,False,3.0,,54392.0,3.7,0.1,9000
11029,Marketing,Growth,Marketing Associate,2019-10-01,,False,2.1,,68036.0,5.0,3.4,9021
10632,Support,Tier 1,Support Associate,2023-06-17,,False,1.4,,45515.0,2.0,3.7,9000
11190,Marketing,Brand,Marketing Associate,2022-01-11,,False,2.9,2025-03-23,72957.0,3.1,3.4,9026
10620,Support,Tier 1,Support Associate,2018-05-23,,False,3.6,,53503.0,3.4,0.0,9000
10953,Finance,Accounting,Senior Finance Specialist,2019-05-11,2024-06-11,True,3.7,,80902.0,1.1,12.2,9003
10526,Support,Tier 2,Support Associate,2022-01-29,,False,2.8,,47491.0,4.1,0.4,9038
10718,Support,Tier 2,Senior Support Specialist,2019-03-13,2025-11-19,True,4.3,,50426.0,3.7,2.6,9038
10730,Finance,FP&A,Finance Associate,2023-03-07,,False,2.6,,69836.0,4.6,0.4,9014
11098,Marketing,Brand,Marketing Associate,2020-07-14,,False,2.9,,65311.0,3.2,1.0,9026
10389,Engineering,Data Eng,Engineering Associate,2024-09-09,2026-03-04,True,1.7,2025-06-08,95984.0,1.4,3.8,9008
10874,Finance,Accounting,Senior Finance Specialist,2023-07-19,,False,4.9,2025-05-22,101951.0,4.3,4.6,9003
10397,Engineering,Data Eng,Engineering Associate,2023-01-03,,False,3.1,2025-08-21,96412.0,5.0,10.9,9008
10586,Support,Tier 1,Senior Support Specialist,2024-02-06,,False,4.1,2025-09-11,49755.0,3.3,1.5,9000
10382,Engineering,Data Eng,Engineering Associate,2021-06-13,,False,3.4,,112302.0,5.0,5.6,9008
10308,Engineering,Product Eng,Senior Engineering Specialist,2024-03-18,2025-12-18,True,5.0,,119911.0,4.2,1.9,9019
10706,Support,Tier 1,Support Associate,2022-12-02,,False,2.5,,48727.0,2.4,1.1,9000
10349,Engineering,Product Eng,Engineering Associate,2018-07-14,,False,3.2,2023-08-12,106850.0,3.4,12.3,9019
11139,Marketing,Brand,Marketing Associate,2021-11-17,,False,2.1,2025-06-26,66963.0,3.1,3.5,9026
10353,Engineering,Product Eng,Engineering Associate,2018-12-20,,False,3.5,,105697.0,4.6,17.4,9019
10905,Finance,FP&A,Finance Associate,2018-09-27,,False,2.9,,73639.0,2.8,1.1,9014
10617,Support,Tier 1,Support Associate,2019-02-23,,False,3.2,,52284.0,2.8,1.8,9000
10738,Finance,Accounting,Finance Associate,2024-08-03,,False,2.1,,62461.0,1.5,3.2,9003
11121,Marketing,Brand,Senior Marketing Specialist,2019-06-15,,False,3.9,,73385.0,2.3,0.9,9026
10395,Engineering,Product Eng,Engineering Associate,2019-11-17,2022-06-01,True,2.9,,114271.0,5.0,12.0,9019
10828,Finance,FP&A,Finance Associate,2023-02-27,,False,3.5,,77698.0,3.7,0.4,9014
11087,Marketing,Growth,Marketing Associate,2022-01-26,,False,2.0,,65183.0,3.3,5.6,9021
10783,Finance,Accounting,Finance Associate,2022-12-05,,False,2.1,2023-11-05,80882.0,1.7,1.5,9003
10965,Marketing,Growth,Marketing Associate,2023-12-26,,False,3.4,,65772.0,4.3,4.9,9021
10611,Support,Tier 2,Support Associate,2019-02-09,,False,3.2,,72926.0,3.4,4.7,9038
10677,Support,Tier 2,Senior Support Specialist,2023-07-10,,False,3.9,,58704.0,3.8,0.0,9038
10317,Engineering,Platform,Engineering Associate,2024-02-05,2026-03-19,True,3.6,2026-03-18,91904.0,2.7,3.9,9032
10319,Engineering,Platform,Engineering Associate,2020-08-16,,False,2.4,,106714.0,4.5,6.5,9032
10530,Support,Tier 2,Senior Support Specialist,2018-10-22,,False,4.6,,56539.0,3.8,0.7,9038
11158,Marketing,Growth,Marketing Associate,2020-09-25,,False,2.6,,73537.0,3.3,2.1,9021
10995,Marketing,Growth,Marketing Associate,2021-01-08,2024-02-23,True,3.0,,68351.0,2.8,2.1,9021
10458,Engineering,Platform,Engineering Associate,2022-09-29,,False,2.7,,115508.0,2.9,0.1,9032
11091,Marketing,Brand,Marketing Associate,2024-12-13,,False,2.8,2025-08-20,62406.0,5.0,4.4,9026
10997,Marketing,Brand,Senior Marketing Specialist,2020-05-21,,False,3.8,,71800.0,2.4,2.0,9026
10599,Support,Tier 1,Support Associate,2022-03-01,2025-10-28,True,3.1,,53703.0,3.5,5.4,9000
10909,Finance,Accounting,Finance Associate,2024-09-13,,False,2.4,2026-02-19,90172.0,3.6,1.4,9003
10450,Engineering,Product Eng,Senior Engineering Specialist,2020-10-10,,False,5.0,2024-03-06,111114.0,5.0,6.7,9019
10492,Support,Tier 1,Support Associate,2018-02-22,,False,3.1,,52171.0,2.8,0.3,9000
10422,Engineering,Platform,Engineering Associate,2019-06-08,,False,2.1,2023-09-17,101885.0,3.1,11.5,9032
10760,Finance,FP&A,Finance Associate,2025-04-21,,False,2.9,,81177.0,5.0,0.9,9014
11055,Marketing,Growth,Marketing Associate,2023-12-31,,False,2.8,2024-11-23,69529.0,3.2,1.1,9021
11106,Marketing,Brand,Marketing Associate,2022-08-22,2023-11-01,True,3.4,,74054.0,4.3,14.2,9026
11129,Marketing,Brand,Marketing Associate,2022-05-30,,False,1.7,,64519.0,4.8,0.4,9026
10812,Finance,FP&A,Finance Associate,2020-03-04,,False,2.2,2023-11-03,77710.0,5.0,0.5,9014
11095,Marketing,Brand,Senior Marketing Specialist,2018-12-08,,False,3.8,,78668.0,5.0,9.8,9026
10726,Finance,Accounting,Finance Associate,2023-02-25,,False,2.7,2024-01-15,76519.0,3.6,0.4,9003
10929,Finance,FP&A,Senior Finance Specialist,2022-12-02,2026-04-22,True,4.0,2025-05-30,80698.0,1.6,4.2,9014
10725,Finance,Accounting,Finance Associate,2021-07-07,2021-07-09,True,2.9,,79179.0,3.3,1.0,9003
10524,Support,Tier 2,Senior Support Specialist,2025-02-06,,False,5.0,,52583.0,4.1,0.0,9038
11128,Marketing,Growth,Senior Marketing Specialist,2023-11-05,,False,4.0,2025-09-05,63748.0,4.0,9.9,9021
10801,Finance,Accounting,Finance Associate,2020-02-22,,False,3.5,,91075.0,3.5,2.0,9003
10625,Support,Tier 2,Support Associate,2021-03-05,,False,3.4,,51671.0,2.6,6.0,9038
10740,Finance,FP&A,Senior Finance Specialist,2023-01-09,,False,4.4,2025-01-15,77831.0,2.3,0.7,9014
10754,Finance,Accounting,Senior Finance Specialist,2021-09-01,,False,3.9,2026-06-19,96947.0,3.5,0.2,9003
11068,Marketing,Brand,Marketing Associate,2021-10-31,,False,2.8,2023-10-12,69510.0,4.3,2.7,9026
10503,Support,Tier 1,Senior Support Specialist,2020-07-22,,False,4.0,,55948.0,5.0,2.2,9000
10572,Support,Tier 2,Support Associate,2023-09-25,,False,3.2,2025-02-11,53698.0,3.4,2.7,9038
10548,Support,Tier 2,Support Associate,2019-01-05,,False,3.3,,50764.0,3.2,5.0,9038
10660,Support,Tier 1,Senior Support Specialist,2019-08-15,,False,4.3,2023-02-03,52400.0,3.0,0.2,9000
10991,Marketing,Growth,Marketing Associate,2018-04-07,2022-11-13,True,3.4,,66568.0,2.8,0.5,9021
11159,Marketing,Growth,Marketing Associate,2020-12-18,,False,3.0,,65707.0,2.7,0.4,9021
10373,Engineering,Platform,Engineering Associate,2018-07-04,,False,2.9,2020-02-24,123630.0,4.4,5.6,9032
10500,Support,Tier 1,Support Associate,2021-01-11,,False,1.0,2026-05-29,44974.0,4.4,2.7,9000
10690,Support,Tier 2,Support Associate,2024-02-08,,False,3.4,,44445.0,4.4,1.7,9038
11063,Marketing,Growth,Senior Marketing Specialist,2019-04-16,,False,3.7,2021-05-11,80982.0,3.6,1.9,9021
10658,Support,Tier 1,Support Associate,2018-10-26,,False,2.7,,44294.0,1.7,3.3,9000
10888,Finance,Accounting,Senior Finance Specialist,2024-06-07,,False,5.0,,78401.0,4.6,2.8,9003
10712,Support,Tier 2,Senior Support Specialist,2024-06-21,,False,4.0,,51890.0,4.2,21.4,9038
11013,Marketing,Growth,Senior Marketing Specialist,2022-10-23,,False,3.9,,67188.0,4.1,2.6,9021
10961,Marketing,Growth,Senior Marketing Specialist,2025-06-14,,False,4.9,2026-04-03,72810.0,3.5,2.6,9021
11037,Marketing,Growth,Marketing Associate,2020-10-26,2024-06-09,True,3.5,,77842.0,1.8,1.7,9021
10939,Finance,Accounting,Finance Associate,2019-03-15,,False,3.4,2024-01-23,89208.0,3.8,0.4,9003
10849,Finance,FP&A,Finance Associate,2019-09-04,,False,3.6,2023-03-29,72901.0,4.0,6.4,9014
10967,Marketing,Growth,Marketing Associate,2025-03-15,,False,2.8,,73887.0,1.7,12.7,9021
10410,Engineering,Platform,Senior Engineering Specialist,2018-12-17,,False,3.9,2020-12-01,98894.0,4.7,15.1,9032
10734,Finance,FP&A,Finance Associate,2023-09-25,,False,2.5,,67806.0,1.9,1.6,9014
11046,Marketing,Growth,Marketing Associate,2019-05-12,,False,1.2,2020-02-12,62670.0,2.9,14.3,9021
10973,Marketing,Brand,Senior Marketing Specialist,2023-12-26,,False,5.0,,78151.0,3.4,1.6,9026
10709,Support,Tier 1,Senior Support Specialist,2019-10-03,,False,3.8,,62354.0,3.7,1.1,9000
10864,Finance,FP&A,Finance Associate,2023-06-09,2025-09-16,True,2.0,,67875.0,2.6,3.7,9014
10393,Engineering,Platform,Senior Engineering Specialist,2020-01-10,2022-01-11,True,4.3,,119590.0,4.4,9.0,9032
10645,Support,Tier 1,Senior Support Specialist,2020-04-01,,False,5.0,,47850.0,3.9,1.2,9000
10701,Support,Tier 1,Senior Support Specialist,2022-05-12,,False,3.8,2024-02-19,51572.0,1.0,1.2,9000
10842,Finance,FP&A,Finance Associate,2019-11-20,,False,2.8,2021-11-17,77733.0,2.4,0.4,9014
10799,Finance,FP&A,Finance Associate,2020-11-29,,False,2.6,2025-10-01,73544.0,1.5,4.3,9014
10477,Engineering,Data Eng,Senior Engineering Specialist,2024-07-21,,False,4.4,,112274.0,3.3,4.3,9008
11157,Marketing,Growth,Marketing Associate,2022-05-28,,False,2.1,,68741.0,3.9,0.7,9021
10479,Engineering,Data Eng,Engineering Associate,2019-03-06,2019-03-07,True,3.0,2023-10-23,106881.0,2.1,4.9,9008
10513,Support,Tier 2,Senior Support Specialist,2021-07-14,,False,3.8,,51868.0,3.6,6.7,9038
10537,Support,Tier 2,Support Associate,2022-04-30,,False,3.6,2024-01-11,47432.0,3.7,1.0,9038
10872,Finance,FP&A,Senior Finance Specialist,2018-08-18,,False,4.2,,80958.0,2.8,0.9,9014
10333,Engineering,Platform,Senior Engineering Specialist,2021-07-02,,False,4.4,2025-08-26,106156.0,4.3,3.4,9032
10304,Engineering,Data Eng,Engineering Associate,2019-12-20,,False,2.2,2024-12-12,98306.0,3.1,2.6,9008
10512,Support,Tier 2,Support Associate,2024-11-19,2025-04-23,True,1.7,2025-06-27,52682.0,4.7,0.7,9038
10757,Finance,Accounting,Finance Associate,2018-08-26,,False,3.0,,80893.0,3.5,2.5,9003
10400,Engineering,Data Eng,Senior Engineering Specialist,2025-05-08,,False,3.9,,95248.0,2.7,0.2,9008
10374,Engineering,Platform,Engineering Associate,2023-06-14,,False,1.4,,103975.0,3.7,29.0,9032
10457,Engineering,Product Eng,Engineering Associate,2024-09-09,,False,2.2,2026-06-01,85400.0,2.9,0.8,9019
10388,Engineering,Platform,Engineering Associate,2023-01-11,,False,2.8,,104835.0,3.1,9.7,9032
10445,Engineering,Platform,Engineering Associate,2022-03-15,,False,3.1,2024-12-19,98614.0,4.2,1.0,9032
10429,Engineering,Data Eng,Engineering Associate,2022-03-16,,False,2.7,,112230.0,3.8,2.7,9008
11096,Marketing,Brand,Marketing Associate,2020-04-25,,False,2.2,,76653.0,5.0,0.3,9026
10976,Marketing,Growth,Marketing Associate,2018-09-30,,False,3.1,2023-07-23,69701.0,2.6,1.4,9021
10880,Finance,Accounting,Finance Associate,2024-06-20,,False,3.2,2025-04-13,79527.0,3.4,1.1,9003
10305,Engineering,Data Eng,Engineering Associate,2022-01-22,,False,3.0,2022-08-13,109744.0,3.5,6.2,9008
10975,Marketing,Brand,Marketing Associate,2022-07-11,,False,3.1,,69451.0,4.2,1.5,9026
11105,Marketing,Brand,Marketing Associate,2019-04-09,,False,3.4,2024-09-30,59331.0,4.9,0.3,9026
10604,Support,Tier 2,Support Associate,2021-04-29,,False,3.6,,54607.0,3.2,2.3,9038
11065,Marketing,Growth,Senior Marketing Specialist,2019-04-03,,False,3.9,,76264.0,3.9,2.6,9021
10794,Finance,Accounting,Finance Associate,2023-12-15,,False,1.8,,81037.0,2.2,3.0,9003
11180,Marketing,Brand,Marketing Associate,2020-02-14,,False,2.6,2025-06-24,78153.0,2.6,2.6,9026
11153,Marketing,Growth,Marketing Associate,2023-06-16,,False,1.9,2025-09-30,63177.0,4.1,4.4,9021
10595,Support,Tier 1,Senior Support Specialist,2022-06-04,,False,4.3,,56994.0,2.0,2.1,9000
11171,Marketing,Brand,Marketing Associate,2023-07-13,,False,3.3,2025-01-03,64753.0,2.3,5.1,9026
10683,Support,Tier 2,Support Associate,2018-06-30,,False,3.2,,52023.0,3.2,2.3,9038
11094,Marketing,Brand,Marketing Associate,2021-01-30,,False,2.7,2024-10-10,72397.0,3.9,0.4,9026
10657,Support,Tier 1,Support Associate,2018-03-24,,False,2.7,,49871.0,5.0,1.2,9000
10315,Engineering,Platform,Engineering Associate,2023-09-26,2024-03-07,True,3.1,,100156.0,3.4,0.3,9032
10773,Finance,Accounting,Finance Associate,2021-09-18,,False,3.0,,81282.0,1.1,3.7,9003
10675,Support,Tier 2,Support Associate,2020-03-30,,False,2.4,,51459.0,3.8,0.1,9038
10307,Engineering,Product Eng,Engineering Associate,2021-12-24,,False,2.7,2026-10-06,99268.0,4.2,4.3,9019
10840,Finance,FP&A,Finance Associate,2018-09-24,,False,3.3,,85633.0,3.6,4.8,9014
10311,Engineering,Data Eng,Engineering Associate,2021-01-30,,False,3.7,2025-11-07,105902.0,3.8,0.3,9008
10684,Support,Tier 2,Support Associate,2020-11-19,,False,2.6,,48446.0,4.0,0.9,9038
10917,Finance,FP&A,Senior Finance Specialist,2023-05-15,,False,4.6,2025-01-13,71028.0,2.8,9.0,9014
10498,Support,Tier 1,Senior Support Specialist,2024-12-11,,False,3.7,,45725.0,3.8,2.5,9000
11011,Marketing,Growth,Marketing Associate,2025-05-09,,False,3.2,2026-06-08,72926.0,3.4,0.2,9021
11034,Marketing,Growth,Senior Marketing Specialist,2023-09-03,,False,4.5,,72944.0,3.2,36.2,9021
11138,Marketing,Growth,Marketing Associate,2023-06-17,,False,1.3,2025-05-22,63112.0,2.3,2.1,9021
10845,Finance,FP&A,Senior Finance Specialist,2018-05-24,,False,4.0,2023-09-03,88476.0,5.0,4.0,9014
10781,Finance,Accounting,Finance Associate,2022-07-14,,False,3.3,2025-12-18,75146.0,3.0,0.1,9003
10930,Finance,FP&A,Finance Associate,2018-07-03,,False,3.5,,74993.0,3.8,13.1,9014
10834,Finance,FP&A,Finance Associate,2024-05-26,,False,3.4,,84058.0,4.7,23.5,9014
10618,Support,Tier 1,Support Associate,2018-07-22,,False,3.4,2021-06-02,55492.0,3.4,1.3,9000
10778,Finance,Accounting,Senior Finance Specialist,2023-03-01,2023-07-05,True,4.2,2023-11-18,83870.0,3.3,0.6,9003
11115,Marketing,Brand,Marketing Associate,2020-03-13,,False,2.8,2021-10-19,68546.0,2.4,12.6,9026
10954,Finance,Accounting,Finance Associate,2021-12-11,,False,3.3,2023-01-15,73415.0,2.9,1.5,9003
10438,Engineering,Product Eng,Senior Engineering Specialist,2021-12-23,,False,3.7,2024-10-03,102980.0,4.9,0.8,9019
10789,Finance,Accounting,Senior Finance Specialist,2019-02-14,,False,3.9,,83135.0,2.5,5.9,9003
10337,Engineering,Product Eng,Engineering Associate,2023-10-05,2024-04-22,True,3.0,,106546.0,3.9,9.1,9019
11122,Marketing,Brand,Marketing Associate,2021-11-26,2024-07-04,True,1.0,,65601.0,4.7,2.7,9026
10994,Marketing,Brand,Marketing Associate,2025-06-22,,False,3.5,2026-10-04,63535.0,4.1,4.8,9026
10581,Support,Tier 1,Senior Support Specialist,2024-01-12,,False,3.9,,60714.0,4.3,0.3,9000
11018,Marketing,Growth,Senior Marketing Specialist,2018-12-20,,False,4.1,,82675.0,3.5,4.4,9021
10347,Engineering,Data Eng,Senior Engineering Specialist,2022-03-06,,False,3.8,,110334.0,3.8,0.9,9008
10705,Support,Tier 2,Senior Support Specialist,2025-03-23,,False,3.8,,48934.0,1.8,5.6,9038
10829,Finance,Accounting,Finance Associate,2023-06-23,,False,3.6,2023-12-27,69686.0,3.7,0.4,9003
10769,Finance,FP&A,Finance Associate,2018-12-20,,False,3.7,2025-01-03,83878.0,2.8,1.4,9014
10464,Engineering,Product Eng,Engineering Associate,2024-06-23,,False,1.9,2026-07-01,93485.0,3.4,3.5,9019
11116,Marketing,Growth,Senior Marketing Specialist,2023-01-27,2026-02-22,True,4.2,2026-05-23,69705.0,4.1,0.8,9021
10459,Engineering,Platform,Engineering Associate,2020-03-06,,False,3.5,,92038.0,2.4,1.5,9032
11132,Marketing,Growth,Senior Marketing Specialist,2024-12-11,,False,4.2,,68721.0,5.0,2.9,9021
10747,Finance,FP&A,Finance Associate,2024-10-26,,False,2.4,,70434.0,3.9,3.8,9014
10944,Finance,FP&A,Senior Finance Specialist,2019-02-05,,False,5.0,,89061.0,3.2,3.5,9014
10518,Support,Tier 2,Support Associate,2018-03-28,,False,3.1,2021-11-05,48835.0,2.5,5.0,9038
10813,Finance,FP&A,Senior Finance Specialist,2023-02-07,,False,4.9,2023-08-09,88974.0,3.1,0.0,9014
10419,Engineering,Data Eng,Senior Engineering Specialist,2020-04-06,,False,3.2,,72926.0,3.4,0.2,9008
10407,Engineering,Data Eng,Engineering Associate,2023-11-19,2026-05-01,True,3.7,,113953.0,3.4,11.7,9008
10631,Support,Tier 2,Support Associate,2020-11-18,,False,3.5,2022-01-26,44943.0,5.0,27.1,9038
10913,Finance,Accounting,Finance Associate,2025-06-01,,False,2.1,,81265.0,1.8,4.9,9003
10525,Support,Tier 2,Support Associate,2025-01-24,,False,3.2,,72926.0,3.4,7.9,9038
10698,Support,Tier 2,Senior Support Specialist,2025-07-02,,False,4.4,2025-12-01,55956.0,3.5,1.0,9038
10664,Support,Tier 2,Support Associate,2025-04-02,,False,3.2,,49682.0,2.7,0.4,9038
10368,Engineering,Product Eng,Senior Engineering Specialist,2019-04-13,2019-09-06,True,4.1,,115621.0,2.7,9.2,9019
10744,Finance,FP&A,Finance Associate,2019-08-29,,False,2.7,2023-10-23,77426.0,4.0,0.8,9014
10587,Support,Tier 1,Senior Support Specialist,2025-05-26,,False,4.1,,55204.0,3.3,1.9,9000
10352,Engineering,Data Eng,Engineering Associate,2023-10-21,,False,1.8,,108373.0,3.7,2.7,9008
10598,Support,Tier 1,Support Associate,2019-07-21,2023-11-17,True,2.1,2026-05-06,49655.0,2.6,6.1,9000
10806,Finance,Accounting,Finance Associate,2025-04-30,,False,2.6,,72518.0,4.2,9.2,9003
11006,Marketing,Growth,Marketing Associate,2018-03-20,,False,3.2,2023-11-23,81054.0,3.6,1.3,9021
10669,Support,Tier 2,Senior Support Specialist,2023-12-16,2024-07-19,True,4.0,2025-03-12,56217.0,5.0,5.4,9038
10870,Finance,Accounting,Finance Associate,2025-02-26,,False,1.9,2025-11-17,64673.0,3.5,0.2,9003
10428,Engineering,Data Eng,Engineering Associate,2022-07-09,,False,3.2,,103282.0,3.4,1.7,9008
10614,Support,Tier 1,Senior Support Specialist,2018-01-04,,False,3.7,,57282.0,3.3,5.3,9000
10543,Support,Tier 1,Support Associate,2024-08-08,,False,3.2,2026-04-06,50893.0,5.0,6.9,9000
10559,Support,Tier 2,Support Associate,2021-06-11,2024-08-02,True,3.5,,52010.0,1.9,4.4,9038
10815,Finance,Accounting,Finance Associate,2018-09-24,,False,2.3,,77933.0,4.2,0.1,9003
10833,Finance,FP&A,Finance Associate,2019-02-18,,False,3.4,,75523.0,5.0,2.5,9014
10549,Support,Tier 1,Support Associate,2018-09-29,,False,3.3,,54390.0,2.7,0.4,9000
10985,Marketing,Growth,Senior Marketing Specialist,2021-03-31,,False,4.8,,83263.0,2.1,0.2,9021
10306,Engineering,Platform,Senior Engineering Specialist,2022-10-22,,False,5.0,,118695.0,4.4,1.4,9032
10708,Support,Tier 1,Support Associate,2023-02-26,,False,2.9,,50274.0,4.1,2.2,9000
10938,Finance,FP&A,Finance Associate,2022-08-05,,False,3.1,2023-08-16,72598.0,5.0,0.6,9014
10642,Support,Tier 2,Senior Support Specialist,2020-11-10,,False,4.0,,55543.0,4.0,0.6,9038
10936,Finance,FP&A,Finance Associate,2018-02-22,,False,2.7,2025-11-03,81810.0,3.9,7.3,9014
10693,Support,Tier 1,Support Associate,2022-07-30,,False,2.8,2023-05-04,51546.0,2.0,0.6,9000
10830,Finance,FP&A,Finance Associate,2021-01-03,,False,2.7,,69023.0,2.7,0.1,9014
10592,Support,Tier 2,Support Associate,2023-04-26,,False,1.9,,53095.0,4.5,5.8,9038
10947,Finance,Accounting,Finance Associate,2019-10-10,,False,2.7,,85540.0,1.4,0.2,9003
10570,Support,Tier 1,Support Associate,2019-01-11,,False,2.2,2019-10-14,43785.0,3.9,0.3,9000
10937,Finance,Accounting,Senior Finance Specialist,2019-10-08,,False,4.2,,100212.0,2.5,7.4,9003
10327,Engineering,Platform,Engineering Associate,2019-12-21,,False,2.2,2021-01-18,100394.0,4.4,0.8,9032
11066,Marketing,Growth,Senior Marketing Specialist,2025-01-29,,False,4.4,,80339.0,2.9,6.5,9021
10418,Engineering,Data Eng,Senior Engineering Specialist,2024-08-06,2025-05-30,True,4.5,2025-11-28,112218.0,1.9,19.1,9008
10634,Support,Tier 1,Support Associate,2021-05-11,2024-01-13,True,3.6,,48061.0,4.0,5.1,9000
10601,Support,Tier 2,Support Associate,2023-05-13,,False,3.3,2025-12-24,53324.0,4.2,3.0,9038
10663,Support,Tier 1,Support Associate,2024-09-08,,False,3.2,,72926.0,3.4,0.1,9000
10934,Finance,FP&A,Finance Associate,2021-07-08,,False,2.2,,69665.0,2.8,1.4,9014
10742,Finance,Accounting,Finance Associate,2018-12-01,,False,2.9,,77030.0,3.5,2.2,9003
11003,Marketing,Growth,Marketing Associate,2024-02-07,,False,3.2,,69946.0,2.3,0.0,9021
11147,Marketing,Growth,Senior Marketing Specialist,2021-03-18,,False,4.9,,74244.0,3.6,10.7,9021
11072,Marketing,Brand,Marketing Associate,2024-06-27,,False,3.2,,67653.0,3.4,5.4,9026
10430,Engineering,Data Eng,Senior Engineering Specialist,2018-12-02,,False,4.1,2021-03-07,99305.0,3.6,0.0,9008
10681,Support,Tier 2,Support Associate,2018-04-25,,False,3.2,2019-11-09,54963.0,2.9,9.7,9038
10996,Marketing,Brand,Marketing Associate,2023-08-22,,False,3.1,,65944.0,3.3,3.1,9026
10547,Support,Tier 1,Senior Support Specialist,2019-11-09,2023-07-15,True,3.9,2021-03-26,56786.0,4.6,8.4,9000
10963,Marketing,Brand,Marketing Associate,2022-10-25,,False,3.0,,61150.0,3.5,1.9,9026
11010,Marketing,Growth,Marketing Associate,2022-07-04,,False,2.6,2024-12-06,67789.0,4.7,1.2,9021
10473,Engineering,Platform,Engineering Associate,2019-07-30,,False,2.3,,79823.0,2.8,12.5,9032
11070,Marketing,Growth,Senior Marketing Specialist,2018-06-20,,False,3.8,2019-12-09,77530.0,3.4,6.8,9021
10301,Engineering,Data Eng,Engineering Associate,2021-08-21,,False,1.7,,100884.0,2.9,8.4,9008
10449,Engineering,Platform,Engineering Associate,2018-04-26,,False,1.3,2021-06-19,96994.0,3.4,19.7,9032
10569,Support,Tier 1,Support Associate,2022-03-03,,False,2.6,,51786.0,4.3,2.6,9000
10839,Finance,Accounting,Finance Associate,2024-11-27,,False,2.9,,83229.0,2.8,7.3,9003
10376,Engineering,Platform,Senior Engineering Specialist,2022-07-28,,False,3.8,,115672.0,3.4,2.4,9032
10896,Finance,FP&A,Finance Associate,2023-04-10,,False,3.0,,80609.0,2.9,1.0,9014
